1949	AdvT	in two weeks	fra due settimane	om två veckor	in zwei Wochen	V dveh tednih
1950	AdvT	two weeks ago	due settimane fa	för två veckor sedan	zwei Wochen zuvor	pred dvema tednoma
1951	AdvT	this month	questo mese	den här månaden	diesen Monat	ta mesec
1952	AdvT	last month	il mese scorso	förra månaden	im vergangenen Monat	prejšnji mesec
1953	AdvT	next month	il mese entrante	nästa månad	nächsten Monat	naslednji mesec
1954	AdvT	the coming month	il mese che viene	kommande månad	die kommenden Monate	prihodnji mesec
1955	AdvT	in two months	fra due mesi	om två månader	in zwei Monaten	v dveh mesecih
1956	AdvT	this year	quest'anno	i år	dieses Jahr	to leto
1957	AdvT	last year	l'anno scorso	förra året	letztes Jahr	lansko leto
1958	AdvT	next year	l'anno prossimo	nästa år	nächstes Jahr	naslednje leto
1959	AdvT	the coming year	l'anno che viene	kommande år	das kommende Jahr	prihodnje leto
1960	AdvT	in two years	fra due anni	om två år	in zwei Jahren	V dveh letih
1961	AdvT	two years ago	due anni fa	för två år sedan	vor zwei Jahren	pred dvema letoma
1962	IAdv	how long ago	quanto tempo fa?	för hur länge sedan?	Wie lange her?	kako dolgo nazaj?
1963	Cl	I have time.	io ho tempo	jag har tid	Ich habe Zeit.	Imam čas.
1964	Cl	I don't have any time	io non ho tempo	jag har inte tid	Ich habe keine Zeit	Nimam časa
1965	Cl	I'm hungry	io ho fame	jag är hungrig	ich habe Hunger	Lačen sem
1966	Cl	I'm thirsty	ho sete	jag är törstig	ich habe Durst	žejen sem
1967	Cl	I'm cold	ho freddo	jag fryser	es ist mir kalt	zebe me
1968	Cl	I'm hot	ho caldo	jag är varm	Ich bin heiß	mi je vroče
1969	Cl	it's cold	fa freddo	det är kallt	es ist kalt	je hladno
1970	Cl	it's hot	fa caldo	det är varmt	es ist heiß	je vroče
1971	Cl	it's windy	tira vento	det blåser	es ist windig	vetrovno je
1972	CN	cloud	la nuvola	moln	die Wolke	oblak
1973	CN	degree	il grado	grad	der Grad	stopnja
1974	CNM	fog	la nebbia	dimma	der Nebel	megla
1975	CN	hurricane	l'uragano	orkan	der Hurrikan	orkan
1976	Cl	it's sunny	c'è il sole	det är soligt	es ist sonnig	sončno je
1977	CN	lightning	il lampo	blixt	Blitz	strela
1978	CN	rain	la pioggia	regn	der Regen	dež
1979	CN	snow	la neve	snö	der Schnee	sneg
1980	CN	storm	il temporale	storm	der Sturm	nevihta
1981	CN	sun	il sole	sol	die Sonne	sonce	DUPLICATE 1801
1982	CN	temperature	la temperatura	temperatur	die Temperatur	temperatura
1983	CN	thunder	il tuono	åska	der Donner	Grom
1984	CN	umbrella	l'ombrello	paraply	der Regenschirm	dežnik
1985	CN	wind	il vento	blåst	der Wind	veter
